Country,ISO3Alpha-code,Year,Age_Category,Population_age,age,Annual_population
Djibouti,DJI,2005,35,11.3205,35,839.167
Djibouti,DJI,2005,36,10.83,36,839.167
Djibouti,DJI,2005,37,10.345,37,839.167
Djibouti,DJI,2005,38,9.8725,38,839.167
Djibouti,DJI,2005,39,9.411,39,839.167
Djibouti,DJI,2005,40,8.9675,40,839.167
Djibouti,DJI,2005,41,8.5385,41,839.167
Djibouti,DJI,2005,42,8.1265,42,839.167
Djibouti,DJI,2005,43,7.7335,43,839.167
Djibouti,DJI,2005,44,7.3605,44,839.167
Djibouti,DJI,2005,45,7.0025,45,839.167
Djibouti,DJI,2005,46,6.666,46,839.167
Djibouti,DJI,2005,47,6.3465,47,839.167
Djibouti,DJI,2005,48,6.0415,48,839.167
Djibouti,DJI,2005,49,5.75,49,839.167
Djibouti,DJI,2005,50,5.471,50,839.167
Djibouti,DJI,2005,51,5.206,51,839.167
Djibouti,DJI,2005,52,4.9745,52,839.167
Djibouti,DJI,2005,53,4.818,53,839.167
Djibouti,DJI,2005,54,4.7805,54,839.167
Djibouti,DJI,2005,55,4.8065,55,839.167
Djibouti,DJI,2005,56,4.7205,56,839.167
Djibouti,DJI,2005,57,4.49,57,839.167
Djibouti,DJI,2005,58,4.2415,58,839.167
Djibouti,DJI,2005,59,4.003,59,839.167
Djibouti,DJI,2005,60,3.7715,60,839.167
Djibouti,DJI,2005,61,3.553,61,839.167
Djibouti,DJI,2005,62,3.3465,62,839.167
Djibouti,DJI,2005,63,3.149,63,839.167
Djibouti,DJI,2005,64,2.9585,64,839.167
Djibouti,DJI,2005,65,2.78,65,839.167
Djibouti,DJI,2005,66,2.6105,66,839.167
Djibouti,DJI,2005,67,2.441,67,839.167
Djibouti,DJI,2005,68,2.2675,68,839.167
Djibouti,DJI,2005,69,2.0995,69,839.167
Djibouti,DJI,2005,70,1.9395,70,839.167
Djibouti,DJI,2005,71,1.79,71,839.167
Djibouti,DJI,2005,72,1.6425,72,839.167
Djibouti,DJI,2005,73,1.493,73,839.167
Djibouti,DJI,2005,74,1.3445,74,839.167
Djibouti,DJI,2005,75,1.2025,75,839.167
Djibouti,DJI,2005,76,1.0685,76,839.167
Djibouti,DJI,2005,77,0.939,77,839.167
Djibouti,DJI,2005,78,0.817,78,839.167
Djibouti,DJI,2005,79,0.704,79,839.167
Djibouti,DJI,2005,80,0.604,80,839.167
Djibouti,DJI,2005,81,0.5135,81,839.167
Djibouti,DJI,2005,82,0.4305,82,839.167
Djibouti,DJI,2005,83,0.356,83,839.167
Djibouti,DJI,2005,84,0.2905,84,839.167
Djibouti,DJI,2005,85,0.2325,85,839.167
Djibouti,DJI,2005,86,0.1835,86,839.167
Djibouti,DJI,2005,87,0.1425,87,839.167
Djibouti,DJI,2005,88,0.108,88,839.167
Djibouti,DJI,2005,89,0.0805,89,839.167
Djibouti,DJI,2005,90,0.059,90,839.167
Djibouti,DJI,2005,91,0.042,91,839.167
Djibouti,DJI,2005,92,0.029,92,839.167
Djibouti,DJI,2005,93,0.0195,93,839.167
Djibouti,DJI,2005,94,0.013,94,839.167
Djibouti,DJI,2005,95,0.008,95,839.167
Djibouti,DJI,2005,96,0.005,96,839.167
Djibouti,DJI,2005,97,0.003,97,839.167
Djibouti,DJI,2005,98,0.001,98,839.167
Djibouti,DJI,2005,99,0.001,99,839.167
Djibouti,DJI,2005,100,0,100,839.167
Djibouti,DJI,2006,0,24.2565,0,855.764
Djibouti,DJI,2006,1,24.1885,1,855.764
Djibouti,DJI,2006,2,24.289,2,855.764
Djibouti,DJI,2006,3,24.1365,3,855.764
Djibouti,DJI,2006,4,23.61,4,855.764
Djibouti,DJI,2006,5,22.9425,5,855.764
Djibouti,DJI,2006,6,22.224,6,855.764
Djibouti,DJI,2006,7,21.4595,7,855.764
Djibouti,DJI,2006,8,20.718,8,855.764
Djibouti,DJI,2006,9,20.2765,9,855.764
Djibouti,DJI,2006,10,20.1095,10,855.764
Djibouti,DJI,2006,11,19.9515,11,855.764
Djibouti,DJI,2006,12,19.706,12,855.764
Djibouti,DJI,2006,13,19.3485,13,855.764
Djibouti,DJI,2006,14,18.977,14,855.764
Djibouti,DJI,2006,15,18.59,15,855.764
Djibouti,DJI,2006,16,18.104,16,855.764
Djibouti,DJI,2006,17,17.6005,17,855.764
Djibouti,DJI,2006,18,17.1425,18,855.764
Djibouti,DJI,2006,19,16.708,19,855.764
Djibouti,DJI,2006,20,16.3055,20,855.764
Djibouti,DJI,2006,21,15.9575,21,855.764
Djibouti,DJI,2006,22,15.6605,22,855.764
Djibouti,DJI,2006,23,15.4045,23,855.764
Djibouti,DJI,2006,24,15.1885,24,855.764
Djibouti,DJI,2006,25,15.0045,25,855.764
Djibouti,DJI,2006,26,14.8275,26,855.764
Djibouti,DJI,2006,27,14.6365,27,855.764
Djibouti,DJI,2006,28,14.41,28,855.764
Djibouti,DJI,2006,29,14.1415,29,855.764
Djibouti,DJI,2006,30,13.83,30,855.764
Djibouti,DJI,2006,31,13.4795,31,855.764
Djibouti,DJI,2006,32,13.0925,32,855.764
Djibouti,DJI,2006,33,12.672,33,855.764
Djibouti,DJI,2006,34,12.2205,34,855.764
Djibouti,DJI,2006,35,11.736,35,855.764
Djibouti,DJI,2006,36,11.2425,36,855.764
Djibouti,DJI,2006,37,10.754,37,855.764
Djibouti,DJI,2006,38,10.2715,38,855.764
Djibouti,DJI,2006,39,9.799,39,855.764
Djibouti,DJI,2006,40,9.339,40,855.764
Djibouti,DJI,2006,41,8.8965,41,855.764
Djibouti,DJI,2006,42,8.4685,42,855.764
Djibouti,DJI,2006,43,8.0575,43,855.764
Djibouti,DJI,2006,44,7.668,44,855.764
Djibouti,DJI,2006,45,7.2945,45,855.764
Djibouti,DJI,2006,46,6.9395,46,855.764
Djibouti,DJI,2006,47,6.6035,47,855.764
Djibouti,DJI,2006,48,6.284,48,855.764
Djibouti,DJI,2006,49,5.98,49,855.764
Djibouti,DJI,2006,50,5.6885,50,855.764
Djibouti,DJI,2006,51,5.408,51,855.764
Djibouti,DJI,2006,52,5.1425,52,855.764
Djibouti,DJI,2006,53,4.9105,53,855.764
Djibouti,DJI,2006,54,4.7525,54,855.764
Djibouti,DJI,2006,55,4.713,55,855.764
Djibouti,DJI,2006,56,4.7345,56,855.764
Djibouti,DJI,2006,57,4.6455,57,855.764
Djibouti,DJI,2006,58,4.416,58,855.764
Djibouti,DJI,2006,59,4.165,59,855.764
Djibouti,DJI,2006,60,3.9255,60,855.764
Djibouti,DJI,2006,61,3.693,61,855.764
Djibouti,DJI,2006,62,3.4715,62,855.764
Djibouti,DJI,2006,63,3.263,63,855.764
Djibouti,DJI,2006,64,3.0635,64,855.764
Djibouti,DJI,2006,65,2.8715,65,855.764
Djibouti,DJI,2006,66,2.6915,66,855.764
Djibouti,DJI,2006,67,2.521,67,855.764
Djibouti,DJI,2006,68,2.3495,68,855.764
Djibouti,DJI,2006,69,2.174,69,855.764
Djibouti,DJI,2006,70,2.0045,70,855.764
Djibouti,DJI,2006,71,1.844,71,855.764
Djibouti,DJI,2006,72,1.694,72,855.764
Djibouti,DJI,2006,73,1.546,73,855.764
Djibouti,DJI,2006,74,1.397,74,855.764
Djibouti,DJI,2006,75,1.25,75,855.764
Djibouti,DJI,2006,76,1.111,76,855.764
Djibouti,DJI,2006,77,0.979,77,855.764
Djibouti,DJI,2006,78,0.854,78,855.764
Djibouti,DJI,2006,79,0.735,79,855.764
Djibouti,DJI,2006,80,0.6275,80,855.764
Djibouti,DJI,2006,81,0.533,81,855.764
Djibouti,DJI,2006,82,0.447,82,855.764
Djibouti,DJI,2006,83,0.37,83,855.764
Djibouti,DJI,2006,84,0.302,84,855.764
Djibouti,DJI,2006,85,0.2425,85,855.764
Djibouti,DJI,2006,86,0.191,86,855.764
Djibouti,DJI,2006,87,0.1485,87,855.764
Djibouti,DJI,2006,88,0.1125,88,855.764
Djibouti,DJI,2006,89,0.084,89,855.764
Djibouti,DJI,2006,90,0.0615,90,855.764
Djibouti,DJI,2006,91,0.044,91,855.764
Djibouti,DJI,2006,92,0.0305,92,855.764
Djibouti,DJI,2006,93,0.0205,93,855.764
Djibouti,DJI,2006,94,0.0135,94,855.764
Djibouti,DJI,2006,95,0.008,95,855.764
Djibouti,DJI,2006,96,0.005,96,855.764
Djibouti,DJI,2006,97,0.003,97,855.764
Djibouti,DJI,2006,98,0.001,98,855.764
Djibouti,DJI,2006,99,0.001,99,855.764
Djibouti,DJI,2006,100,0,100,855.764
Djibouti,DJI,2007,0,23.964,0,874.5275
Djibouti,DJI,2007,1,23.8825,1,874.5275
Djibouti,DJI,2007,2,24.006,2,874.5275
Djibouti,DJI,2007,3,24.1215,3,874.5275
Djibouti,DJI,2007,4,23.986,4,874.5275
Djibouti,DJI,2007,5,23.478,5,874.5275
Djibouti,DJI,2007,6,22.8285,6,874.5275
Djibouti,DJI,2007,7,22.1275,7,874.5275
Djibouti,DJI,2007,8,21.38,8,874.5275
Djibouti,DJI,2007,9,20.651,9,874.5275
Djibouti,DJI,2007,10,20.221,10,874.5275
Djibouti,DJI,2007,11,20.0615,11,874.5275
Djibouti,DJI,2007,12,19.909,12,874.5275
Djibouti,DJI,2007,13,19.6685,13,874.5275
Djibouti,DJI,2007,14,19.317,14,874.5275
Djibouti,DJI,2007,15,18.951,15,874.5275
Djibouti,DJI,2007,16,18.571,16,874.5275
Djibouti,DJI,2007,17,18.091,17,874.5275
Djibouti,DJI,2007,18,17.593,18,874.5275
Djibouti,DJI,2007,19,17.141,19,874.5275
Djibouti,DJI,2007,20,16.7105,20,874.5275
Djibouti,DJI,2007,21,16.3115,21,874.5275
Djibouti,DJI,2007,22,15.9655,22,874.5275
Djibouti,DJI,2007,23,15.6705,23,874.5275
Djibouti,DJI,2007,24,15.4135,24,874.5275
Djibouti,DJI,2007,25,15.1975,25,874.5275
Djibouti,DJI,2007,26,15.01,26,874.5275
Djibouti,DJI,2007,27,14.83,27,874.5275
Djibouti,DJI,2007,28,14.6355,28,874.5275
Djibouti,DJI,2007,29,14.405,29,874.5275
Djibouti,DJI,2007,30,14.132,30,874.5275
Djibouti,DJI,2007,31,13.8165,31,874.5275
Djibouti,DJI,2007,32,13.4635,32,874.5275
Djibouti,DJI,2007,33,13.072,33,874.5275
Djibouti,DJI,2007,34,12.6495,34,874.5275
Djibouti,DJI,2007,35,12.1945,35,874.5275
Djibouti,DJI,2007,36,11.708,36,874.5275
Djibouti,DJI,2007,37,11.2125,37,874.5275
Djibouti,DJI,2007,38,10.722,38,874.5275
Djibouti,DJI,2007,39,10.237,39,874.5275
Djibouti,DJI,2007,40,9.762,40,874.5275
Djibouti,DJI,2007,41,9.3005,41,874.5275
Djibouti,DJI,2007,42,8.8555,42,874.5275
Djibouti,DJI,2007,43,8.427,43,874.5275
Djibouti,DJI,2007,44,8.016,44,874.5275
Djibouti,DJI,2007,45,7.625,45,874.5275
Djibouti,DJI,2007,46,7.2515,46,874.5275
Djibouti,DJI,2007,47,6.896,47,874.5275
Djibouti,DJI,2007,48,6.5585,48,874.5275
Djibouti,DJI,2007,49,6.238,49,874.5275
Djibouti,DJI,2007,50,5.9325,50,874.5275
Djibouti,DJI,2007,51,5.639,51,874.5275
Djibouti,DJI,2007,52,5.3555,52,874.5275
Djibouti,DJI,2007,53,5.0895,53,874.5275
Djibouti,DJI,2007,54,4.855,54,874.5275
Djibouti,DJI,2007,55,4.697,55,874.5275
Djibouti,DJI,2007,56,4.6515,56,874.5275
Djibouti,DJI,2007,57,4.6695,57,874.5275
Djibouti,DJI,2007,58,4.5775,58,874.5275
Djibouti,DJI,2007,59,4.3455,59,874.5275
Djibouti,DJI,2007,60,4.092,60,874.5275
Djibouti,DJI,2007,61,3.851,61,874.5275
Djibouti,DJI,2007,62,3.615,62,874.5275
Djibouti,DJI,2007,63,3.391,63,874.5275
Djibouti,DJI,2007,64,3.18,64,874.5275
Djibouti,DJI,2007,65,2.9795,65,874.5275
Djibouti,DJI,2007,66,2.7855,66,874.5275
Djibouti,DJI,2007,67,2.6035,67,874.5275
Djibouti,DJI,2007,68,2.431,68,874.5275
Djibouti,DJI,2007,69,2.257,69,874.5275
Djibouti,DJI,2007,70,2.0805,70,874.5275
Djibouti,DJI,2007,71,1.907,71,874.5275
Djibouti,DJI,2007,72,1.7465,72,874.5275
Djibouti,DJI,2007,73,1.595,73,874.5275
Djibouti,DJI,2007,74,1.4475,74,874.5275
Djibouti,DJI,2007,75,1.3,75,874.5275
Djibouti,DJI,2007,76,1.1555,76,874.5275
Djibouti,DJI,2007,77,1.019,77,874.5275
Djibouti,DJI,2007,78,0.891,78,874.5275
Djibouti,DJI,2007,79,0.7695,79,874.5275
Djibouti,DJI,2007,80,0.656,80,874.5275
Djibouti,DJI,2007,81,0.554,81,874.5275
Djibouti,DJI,2007,82,0.464,82,874.5275
Djibouti,DJI,2007,83,0.3845,83,874.5275
Djibouti,DJI,2007,84,0.3135,84,874.5275
Djibouti,DJI,2007,85,0.2525,85,874.5275
Djibouti,DJI,2007,86,0.1995,86,874.5275
Djibouti,DJI,2007,87,0.1545,87,874.5275
Djibouti,DJI,2007,88,0.118,88,874.5275
Djibouti,DJI,2007,89,0.088,89,874.5275
Djibouti,DJI,2007,90,0.064,90,874.5275
Djibouti,DJI,2007,91,0.046,91,874.5275
Djibouti,DJI,2007,92,0.032,92,874.5275
Djibouti,DJI,2007,93,0.0215,93,874.5275
Djibouti,DJI,2007,94,0.014,94,874.5275
Djibouti,DJI,2007,95,0.009,95,874.5275
Djibouti,DJI,2007,96,0.005,96,874.5275
Djibouti,DJI,2007,97,0.0035,97,874.5275
Djibouti,DJI,2007,98,0.0015,98,874.5275
Djibouti,DJI,2007,99,0.001,99,874.5275
Djibouti,DJI,2007,100,0,100,874.5275
Djibouti,DJI,2008,0,23.7155,0,892.7335
Djibouti,DJI,2008,1,23.6075,1,892.7335
Djibouti,DJI,2008,2,23.7075,2,892.7335
Djibouti,DJI,2008,3,23.8455,3,892.7335
Djibouti,DJI,2008,4,23.975,4,892.7335
Djibouti,DJI,2008,5,23.855,5,892.7335
Djibouti,DJI,2008,6,23.3655,6,892.7335
Djibouti,DJI,2008,7,22.732,7,892.7335
Djibouti,DJI,2008,8,22.047,8,892.7335
Djibouti,DJI,2008,9,21.313,9,892.7335
Djibouti,DJI,2008,10,20.5955,10,892.7335
Djibouti,DJI,2008,11,20.1725,11,892.7335
Djibouti,DJI,2008,12,20.019,12,892.7335
Djibouti,DJI,2008,13,19.8715,13,892.7335
Djibouti,DJI,2008,14,19.6355,14,892.7335
Djibouti,DJI,2008,15,19.288,15,892.7335
Djibouti,DJI,2008,16,18.9265,16,892.7335
Djibouti,DJI,2008,17,18.5515,17,892.7335
Djibouti,DJI,2008,18,18.0765,18,892.7335
Djibouti,DJI,2008,19,17.5815,19,892.7335
Djibouti,DJI,2008,20,17.1325,20,892.7335
Djibouti,DJI,2008,21,16.7045,21,892.7335
Djibouti,DJI,2008,22,16.3085,22,892.7335
Djibouti,DJI,2008,23,15.963,23,892.7335
Djibouti,DJI,2008,24,15.6685,24,892.7335
Djibouti,DJI,2008,25,15.4105,25,892.7335
Djibouti,DJI,2008,26,15.1925,26,892.7335
Djibouti,DJI,2008,27,15.0025,27,892.7335
Djibouti,DJI,2008,28,14.819,28,892.7335
Djibouti,DJI,2008,29,14.6205,29,892.7335
Djibouti,DJI,2008,30,14.3865,30,892.7335
Djibouti,DJI,2008,31,14.11,31,892.7335
Djibouti,DJI,2008,32,13.7925,32,892.7335
Djibouti,DJI,2008,33,13.435,33,892.7335
Djibouti,DJI,2008,34,13.0425,34,892.7335
Djibouti,DJI,2008,35,12.617,35,892.7335
Djibouti,DJI,2008,36,12.16,36,892.7335
Djibouti,DJI,2008,37,11.6715,37,892.7335
Djibouti,DJI,2008,38,11.174,38,892.7335
Djibouti,DJI,2008,39,10.681,39,892.7335
Djibouti,DJI,2008,40,10.1945,40,892.7335
Djibouti,DJI,2008,41,9.718,41,892.7335
Djibouti,DJI,2008,42,9.255,42,892.7335
Djibouti,DJI,2008,43,8.8095,43,892.7335
Djibouti,DJI,2008,44,8.38,44,892.7335
Djibouti,DJI,2008,45,7.969,45,892.7335
Djibouti,DJI,2008,46,7.5785,46,892.7335
Djibouti,DJI,2008,47,7.2045,47,892.7335
Djibouti,DJI,2008,48,6.8475,48,892.7335
Djibouti,DJI,2008,49,6.509,49,892.7335
Djibouti,DJI,2008,50,6.1865,50,892.7335
Djibouti,DJI,2008,51,5.879,51,892.7335
Djibouti,DJI,2008,52,5.5835,52,892.7335
Djibouti,DJI,2008,53,5.2995,53,892.7335
Djibouti,DJI,2008,54,5.032,54,892.7335
Djibouti,DJI,2008,55,4.798,55,892.7335
Djibouti,DJI,2008,56,4.636,56,892.7335
Djibouti,DJI,2008,57,4.5885,57,892.7335
Djibouti,DJI,2008,58,4.601,58,892.7335
Djibouti,DJI,2008,59,4.5055,59,892.7335
Djibouti,DJI,2008,60,4.2695,60,892.7335
Djibouti,DJI,2008,61,4.014,61,892.7335
Djibouti,DJI,2008,62,3.771,62,892.7335
Djibouti,DJI,2008,63,3.532,63,892.7335
Djibouti,DJI,2008,64,3.306,64,892.7335
Djibouti,DJI,2008,65,3.0935,65,892.7335
Djibouti,DJI,2008,66,2.8905,66,892.7335
Djibouti,DJI,2008,67,2.695,67,892.7335
Djibouti,DJI,2008,68,2.5115,68,892.7335
Djibouti,DJI,2008,69,2.3365,69,892.7335
Djibouti,DJI,2008,70,2.1605,70,892.7335
Djibouti,DJI,2008,71,1.981,71,892.7335
Djibouti,DJI,2008,72,1.8075,72,892.7335
Djibouti,DJI,2008,73,1.6455,73,892.7335
Djibouti,DJI,2008,74,1.495,74,892.7335
Djibouti,DJI,2008,75,1.348,75,892.7335
Djibouti,DJI,2008,76,1.2025,76,892.7335
Djibouti,DJI,2008,77,1.061,77,892.7335
Djibouti,DJI,2008,78,0.928,78,892.7335
Djibouti,DJI,2008,79,0.8045,79,892.7335
Djibouti,DJI,2008,80,0.688,80,892.7335
Djibouti,DJI,2008,81,0.5795,81,892.7335
Djibouti,DJI,2008,82,0.483,82,892.7335
Djibouti,DJI,2008,83,0.3995,83,892.7335
Djibouti,DJI,2008,84,0.326,84,892.7335
Djibouti,DJI,2008,85,0.2625,85,892.7335
Djibouti,DJI,2008,86,0.208,86,892.7335
Djibouti,DJI,2008,87,0.1615,87,892.7335
Djibouti,DJI,2008,88,0.1235,88,892.7335
Djibouti,DJI,2008,89,0.092,89,892.7335
Djibouti,DJI,2008,90,0.0665,90,892.7335
Djibouti,DJI,2008,91,0.048,91,892.7335
Djibouti,DJI,2008,92,0.0335,92,892.7335
Djibouti,DJI,2008,93,0.0225,93,892.7335
Djibouti,DJI,2008,94,0.0145,94,892.7335
Djibouti,DJI,2008,95,0.01,95,892.7335
Djibouti,DJI,2008,96,0.006,96,892.7335
Djibouti,DJI,2008,97,0.004,97,892.7335
Djibouti,DJI,2008,98,0.002,98,892.7335
Djibouti,DJI,2008,99,0.001,99,892.7335
Djibouti,DJI,2008,100,5e-4,100,892.7335
Djibouti,DJI,2009,0,23.5785,0,911.527
Djibouti,DJI,2009,1,23.4065,1,911.527
Djibouti,DJI,2009,2,23.472,2,911.527
Djibouti,DJI,2009,3,23.5875,3,911.527
Djibouti,DJI,2009,4,23.738,4,911.527
Djibouti,DJI,2009,5,23.882,5,911.527
Djibouti,DJI,2009,6,23.778,6,911.527
Djibouti,DJI,2009,7,23.3035,7,911.527
Djibouti,DJI,2009,8,22.6845,8,911.527
Djibouti,DJI,2009,9,22.0125,9,911.527
Djibouti,DJI,2009,10,21.288,10,911.527
Djibouti,DJI,2009,11,20.5775,11,911.527
Djibouti,DJI,2009,12,20.16,12,911.527
Djibouti,DJI,2009,13,20.01,13,911.527
Djibouti,DJI,2009,14,19.8645,14,911.527
Djibouti,DJI,2009,15,19.63,15,911.527
Djibouti,DJI,2009,16,19.2825,16,911.527
Djibouti,DJI,2009,17,18.9225,17,911.527
Djibouti,DJI,2009,18,18.548,18,911.527
Djibouti,DJI,2009,19,18.072,19,911.527
Djibouti,DJI,2009,20,17.5775,20,911.527
Djibouti,DJI,2009,21,17.129,21,911.527
Djibouti,DJI,2009,22,16.7015,22,911.527
Djibouti,DJI,2009,23,16.3055,23,911.527
Djibouti,DJI,2009,24,15.9605,24,911.527
Djibouti,DJI,2009,25,15.664,25,911.527
Djibouti,DJI,2009,26,15.406,26,911.527
Djibouti,DJI,2009,27,15.1855,27,911.527
Djibouti,DJI,2009,28,14.993,28,911.527
Djibouti,DJI,2009,29,14.8065,29,911.527
Djibouti,DJI,2009,30,14.6055,30,911.527
Djibouti,DJI,2009,31,14.3685,31,911.527
Djibouti,DJI,2009,32,14.0905,32,911.527
Djibouti,DJI,2009,33,13.7695,33,911.527
Djibouti,DJI,2009,34,13.4105,34,911.527
Djibouti,DJI,2009,35,13.016,35,911.527
Djibouti,DJI,2009,36,12.5885,36,911.527
Djibouti,DJI,2009,37,12.1295,37,911.527
Djibouti,DJI,2009,38,11.639,38,911.527
Djibouti,DJI,2009,39,11.139,39,911.527
Djibouti,DJI,2009,40,10.644,40,911.527
Djibouti,DJI,2009,41,10.1565,41,911.527
Djibouti,DJI,2009,42,9.6785,42,911.527
Djibouti,DJI,2009,43,9.214,43,911.527
Djibouti,DJI,2009,44,8.7675,44,911.527
Djibouti,DJI,2009,45,8.339,45,911.527
Djibouti,DJI,2009,46,7.928,46,911.527
Djibouti,DJI,2009,47,7.537,47,911.527
Djibouti,DJI,2009,48,7.1615,48,911.527
Djibouti,DJI,2009,49,6.803,49,911.527
Djibouti,DJI,2009,50,6.462,50,911.527
Djibouti,DJI,2009,51,6.137,51,911.527
Djibouti,DJI,2009,52,5.828,52,911.527
Djibouti,DJI,2009,53,5.531,53,911.527
Djibouti,DJI,2009,54,5.246,54,911.527
Djibouti,DJI,2009,55,4.978,55,911.527
Djibouti,DJI,2009,56,4.7425,56,911.527
Djibouti,DJI,2009,57,4.5795,57,911.527
Djibouti,DJI,2009,58,4.5275,58,911.527
Djibouti,DJI,2009,59,4.535,59,911.527
Djibouti,DJI,2009,60,4.433,60,911.527
Djibouti,DJI,2009,61,4.1945,61,911.527
Djibouti,DJI,2009,62,3.936,62,911.527
Djibouti,DJI,2009,63,3.6895,63,911.527
Djibouti,DJI,2009,64,3.449,64,911.527
Djibouti,DJI,2009,65,3.2205,65,911.527
Djibouti,DJI,2009,66,3.006,66,911.527
Djibouti,DJI,2009,67,2.8015,67,911.527
Djibouti,DJI,2009,68,2.604,68,911.527
Djibouti,DJI,2009,69,2.4175,69,911.527
Djibouti,DJI,2009,70,2.24,70,911.527
Djibouti,DJI,2009,71,2.0615,71,911.527
Djibouti,DJI,2009,72,1.881,72,911.527
Djibouti,DJI,2009,73,1.707,73,911.527
Djibouti,DJI,2009,74,1.546,74,911.527
Djibouti,DJI,2009,75,1.3955,75,911.527
Djibouti,DJI,2009,76,1.25,76,911.527
Djibouti,DJI,2009,77,1.107,77,911.527
Djibouti,DJI,2009,78,0.968,78,911.527
Djibouti,DJI,2009,79,0.84,79,911.527
Djibouti,DJI,2009,80,0.7205,80,911.527
Djibouti,DJI,2009,81,0.609,81,911.527
Djibouti,DJI,2009,82,0.5065,82,911.527
Djibouti,DJI,2009,83,0.417,83,911.527
Djibouti,DJI,2009,84,0.3405,84,911.527
Djibouti,DJI,2009,85,0.2745,85,911.527
Djibouti,DJI,2009,86,0.217,86,911.527
Djibouti,DJI,2009,87,0.169,87,911.527
Djibouti,DJI,2009,88,0.129,88,911.527
Djibouti,DJI,2009,89,0.096,89,911.527
Djibouti,DJI,2009,90,0.0705,90,911.527
Djibouti,DJI,2009,91,0.0505,91,911.527
Djibouti,DJI,2009,92,0.035,92,911.527
Djibouti,DJI,2009,93,0.0235,93,911.527
Djibouti,DJI,2009,94,0.016,94,911.527
Djibouti,DJI,2009,95,0.0105,95,911.527
Djibouti,DJI,2009,96,0.007,96,911.527
Djibouti,DJI,2009,97,0.004,97,911.527
Djibouti,DJI,2009,98,0.0025,98,911.527
Djibouti,DJI,2009,99,0.001,99,911.527
Djibouti,DJI,2009,100,0.001,100,911.527
Djibouti,DJI,2010,0,23.5415,0,930.2515
Djibouti,DJI,2010,1,23.299,1,930.2515
Djibouti,DJI,2010,2,23.2935,2,930.2515
Djibouti,DJI,2010,3,23.376,3,930.2515
Djibouti,DJI,2010,4,23.505,4,930.2515
Djibouti,DJI,2010,5,23.672,5,930.2515
Djibouti,DJI,2010,6,23.83,6,930.2515
Djibouti,DJI,2010,7,23.7395,7,930.2515
Djibouti,DJI,2010,8,23.279,8,930.2515
Djibouti,DJI,2010,9,22.6725,9,930.2515
Djibouti,DJI,2010,10,22.009,10,930.2515
Djibouti,DJI,2010,11,21.291,11,930.2515
Djibouti,DJI,2010,12,20.585,12,930.2515
Djibouti,DJI,2010,13,20.169,13,930.2515
Djibouti,DJI,2010,14,20.018,14,930.2515
Djibouti,DJI,2010,15,19.8695,15,930.2515
Djibouti,DJI,2010,16,19.63,16,930.2515
Djibouti,DJI,2010,17,19.277,17,930.2515
Djibouti,DJI,2010,18,18.9115,18,930.2515
Djibouti,DJI,2010,19,18.5315,19,930.2515
Djibouti,DJI,2010,20,18.051,20,930.2515
Djibouti,DJI,2010,21,17.5545,21,930.2515
Djibouti,DJI,2010,22,17.1035,22,930.2515
Djibouti,DJI,2010,23,16.6745,23,930.2515
Djibouti,DJI,2010,24,16.2775,24,930.2515
Djibouti,DJI,2010,25,15.9325,25,930.2515
Djibouti,DJI,2010,26,15.6365,26,930.2515
Djibouti,DJI,2010,27,15.377,27,930.2515
Djibouti,DJI,2010,28,15.157,28,930.2515
Djibouti,DJI,2010,29,14.9635,29,930.2515
Djibouti,DJI,2010,30,14.7765,30,930.2515
Djibouti,DJI,2010,31,14.5735,31,930.2515
Djibouti,DJI,2010,32,14.336,32,930.2515
Djibouti,DJI,2010,33,14.057,33,930.2515
Djibouti,DJI,2010,34,13.735,34,930.2515
Djibouti,DJI,2010,35,13.3755,35,930.2515
Djibouti,DJI,2010,36,12.98,36,930.2515
Djibouti,DJI,2010,37,12.5515,37,930.2515
Djibouti,DJI,2010,38,12.092,38,930.2515
Djibouti,DJI,2010,39,11.6,39,930.2515
Djibouti,DJI,2010,40,11.0985,40,930.2515
Djibouti,DJI,2010,41,10.6025,41,930.2515
Djibouti,DJI,2010,42,10.1135,42,930.2515
Djibouti,DJI,2010,43,9.635,43,930.2515
Djibouti,DJI,2010,44,9.171,44,930.2515
Djibouti,DJI,2010,45,8.726,45,930.2515
Djibouti,DJI,2010,46,8.2965,46,930.2515
Djibouti,DJI,2010,47,7.886,47,930.2515
Djibouti,DJI,2010,48,7.4935,48,930.2515
Djibouti,DJI,2010,49,7.116,49,930.2515
Djibouti,DJI,2010,50,6.756,50,930.2515
Djibouti,DJI,2010,51,6.413,51,930.2515
Djibouti,DJI,2010,52,6.086,52,930.2515
Djibouti,DJI,2010,53,5.7755,53,930.2515
Djibouti,DJI,2010,54,5.4775,54,930.2515
Djibouti,DJI,2010,55,5.1915,55,930.2515
Djibouti,DJI,2010,56,4.9235,56,930.2515
Djibouti,DJI,2010,57,4.687,57,930.2515
Djibouti,DJI,2010,58,4.5215,58,930.2515
Djibouti,DJI,2010,59,4.466,59,930.2515
Djibouti,DJI,2010,60,4.4665,60,930.2515
Djibouti,DJI,2010,61,4.3585,61,930.2515
Djibouti,DJI,2010,62,4.116,62,930.2515
Djibouti,DJI,2010,63,3.855,63,930.2515
Djibouti,DJI,2010,64,3.606,64,930.2515
Djibouti,DJI,2010,65,3.3625,65,930.2515
Djibouti,DJI,2010,66,3.1325,66,930.2515
